Time,Velocity,Acceleration,Altitude,Thrust
23.95,-4.931638216,-2.96E-12,109.4891627,14.5
23.96,-4.931638216,-2.84E-12,109.4398463,14.5
23.97,-4.931638216,-2.73E-12,109.3905299,14.5
23.98,-4.931638216,-2.62E-12,109.3412135,14.5
23.99,-4.931638216,-2.52E-12,109.2918971,14.5
24,-4.931638216,-2.42E-12,109.2425807,14.5
24.01,-4.931638216,-2.32E-12,109.1932644,14.5
24.02,-4.931638216,-2.23E-12,109.143948,14.5
24.03,-4.931638216,-2.14E-12,109.0946316,14.5
24.04,-4.931638216,-2.06E-12,109.0453152,14.5
24.05,-4.931638216,-1.98E-12,108.9959988,14.5
24.06,-4.931638216,-1.90E-12,108.9466825,14.5
24.07,-4.931638216,-1.83E-12,108.8973661,14.5
24.08,-4.931638216,-1.75E-12,108.8480497,14.5
24.09,-4.931638216,-1.68E-12,108.7987333,14.5
24.1,-4.931638216,-1.61E-12,108.7494169,14.5
24.11,-4.931638216,-1.55E-12,108.7001005,14.5
24.12,-4.931638216,-1.49E-12,108.6507842,14.5
24.13,-4.931638216,-1.43E-12,108.6014678,14.5
24.14,-4.931638216,-1.37E-12,108.5521514,14.5
24.15,-4.931638216,-1.32E-12,108.502835,14.5
24.16,-4.931638216,-1.27E-12,108.4535186,14.5
24.17,-4.931638216,-1.22E-12,108.4042023,14.5
24.18,-4.931638216,-1.17E-12,108.3548859,14.5
24.19,-4.931638216,-1.12E-12,108.3055695,14.5
24.2,-4.931638216,-1.08E-12,108.2562531,14.5
24.21,-4.931638216,-1.03E-12,108.2069367,14.5
24.22,-4.931638216,-9.92E-13,108.1576203,14.5
24.23,-4.931638216,-9.54E-13,108.108304,14.5
24.24,-4.931638216,-9.15E-13,108.0589876,14.5
24.25,-4.931638216,-8.79E-13,108.0096712,14.5
24.26,-4.931638216,-8.44E-13,107.9603548,14.5
24.27,-4.931638216,-8.09E-13,107.9110384,14.5
24.28,-4.931638216,-7.77E-13,107.861722,14.5
24.29,-4.931638216,-7.43E-13,107.8124057,14.5
24.3,-4.931638216,-7.15E-13,107.7630893,14.5
24.31,-4.931638216,-6.88E-13,107.7137729,14.5
24.32,-4.931638216,-6.60E-13,107.6644565,14.5
24.33,-4.931638216,-6.36E-13,107.6151401,14.5
24.34,-4.931638216,-6.11E-13,107.5658238,14.5
24.35,-4.931638216,-5.85E-13,107.5165074,14.5
24.36,-4.931638216,-5.60E-13,107.467191,14.5
24.37,-4.931638216,-5.39E-13,107.4178746,14.5
24.38,-4.931638216,-5.19E-13,107.3685582,14.5
24.39,-4.931638216,-4.99E-13,107.3192418,14.5
24.4,-4.931638216,-4.77E-13,107.2699255,14.5
24.41,-4.931638216,-4.58E-13,107.2206091,14.5
24.42,-4.931638216,-4.41E-13,107.1712927,14.5
24.43,-4.931638216,-4.23E-13,107.1219763,14.5
24.44,-4.931638216,-4.07E-13,107.0726599,14.5
24.45,-4.931638216,-3.88E-13,107.0233436,14.5
24.46,-4.931638216,-3.74E-13,106.9740272,14.5
24.47,-4.931638216,-3.60E-13,106.9247108,14.5
24.48,-4.931638216,-3.47E-13,106.8753944,14.5
24.49,-4.931638216,-3.32E-13,106.826078,14.5
24.5,-4.931638216,-3.18E-13,106.7767616,14.5
24.51,-4.931638216,-3.04E-13,106.7274453,14.5
24.52,-4.931638216,-2.94E-13,106.6781289,14.5
24.53,-4.931638216,-2.82E-13,106.6288125,14.5
24.54,-4.931638216,-2.73E-13,106.5794961,14.5
24.55,-4.931638216,-2.61E-13,106.5301797,14.5
24.56,-4.931638216,-2.50E-13,106.4808633,14.5
24.57,-4.931638216,-2.39E-13,106.431547,14.5
24.58,-4.931638216,-2.28E-13,106.3822306,14.5
24.59,-4.931638216,-2.18E-13,106.3329142,14.5
24.6,-4.931638216,-2.11E-13,106.2835978,14.5
24.61,-4.931638216,-2.04E-13,106.2342814,14.5
24.62,-4.931638216,-1.98E-13,106.1849651,14.5
24.63,-4.931638216,-1.89E-13,106.1356487,14.5
24.64,-4.931638216,-1.83E-13,106.0863323,14.5
24.65,-4.931638216,-1.76E-13,106.0370159,14.5
24.66,-4.931638216,-1.68E-13,105.9876995,14.5
24.67,-4.931638216,-1.61E-13,105.9383831,14.5
24.68,-4.931638216,-1.55E-13,105.8890668,14.5
24.69,-4.931638216,-1.46E-13,105.8397504,14.5
24.7,-4.931638216,-1.41E-13,105.790434,14.5
24.71,-4.931638216,-1.34E-13,105.7411176,14.5
24.72,-4.931638216,-1.26E-13,105.6918012,14.5
24.73,-4.931638216,-1.22E-13,105.6424849,14.5
24.74,-4.931638216,-1.20E-13,105.5931685,14.5
24.75,-4.931638216,-1.16E-13,105.5438521,14.5
24.76,-4.931638216,-1.13E-13,105.4945357,14.5
24.77,-4.931638216,-1.09E-13,105.4452193,14.5
24.78,-4.931638216,-1.06E-13,105.3959029,14.5
24.79,-4.931638216,-1.01E-13,105.3465866,14.5
24.8,-4.931638216,-9.81E-14,105.2972702,14.5
24.81,-4.931638216,-9.54E-14,105.2479538,14.5
24.82,-4.931638216,-9.14E-14,105.1986374,14.5
24.83,-4.931638216,-8.87E-14,105.149321,14.5
24.84,-4.931638216,-8.47E-14,105.1000046,14.5
24.85,-4.931638216,-8.06E-14,105.0506883,14.5
24.86,-4.931638216,-7.66E-14,105.0013719,14.5
24.87,-4.931638216,-7.39E-14,104.9520555,14.5
24.88,-4.931638216,-6.99E-14,104.9027391,14.5
24.89,-4.931638216,-6.72E-14,104.8534227,14.5
24.9,-4.931638216,-6.32E-14,104.8041064,14.5
24.91,-4.931638216,-6.05E-14,104.75479,14.5
24.92,-4.931638216,-5.51E-14,104.7054736,14.5
24.93,-4.931638216,-5.24E-14,104.6561572,14.5
24.94,-4.931638216,-4.84E-14,104.6068408,14.5
24.95,-4.931638216,-4.57E-14,104.5575244,14.5
24.96,-4.931638216,-4.30E-14,104.5082081,14.5
24.97,-4.931638216,-4.30E-14,104.4588917,14.5
24.98,-4.931638216,-4.30E-14,104.4095753,14.5
24.99,-4.931638216,-4.30E-14,104.3602589,14.5
25,-4.931638216,-4.30E-14,104.3109425,14.5
25.01,-4.931638216,-4.30E-14,104.2616261,14.5
25.02,-4.931638216,-4.30E-14,104.2123098,14.5
25.03,-4.931638216,-4.30E-14,104.1629934,14.5
25.04,-4.931638216,-4.30E-14,104.113677,14.5
25.05,-4.931638216,-4.30E-14,104.0643606,14.5
25.06,-4.931638216,-4.30E-14,104.0150442,14.5
25.07,-4.931638216,-4.30E-14,103.9657279,14.5
25.08,-4.931638216,-4.30E-14,103.9164115,14.5
25.09,-4.931638216,-4.30E-14,103.8670951,14.5
25.1,-4.931638216,-4.30E-14,103.8177787,14.5
25.11,-4.931638216,-4.30E-14,103.7684623,14.5
25.12,-4.931638216,-4.30E-14,103.7191459,14.5
25.13,-4.931638216,-4.30E-14,103.6698296,14.5
25.14,-4.931638216,-4.30E-14,103.6205132,14.5
25.15,-4.931638216,-4.30E-14,103.5711968,14.5
25.16,-4.931638216,-4.30E-14,103.5218804,14.5
25.17,-4.931638216,-4.30E-14,103.472564,14.5
25.18,-4.931638216,-4.30E-14,103.4232477,14.5
25.19,-4.931638216,-4.30E-14,103.3739313,14.5
25.2,-4.931638216,-4.30E-14,103.3246149,14.5
25.21,-4.931638216,-4.30E-14,103.2752985,14.5
25.22,-4.931638216,-4.30E-14,103.2259821,14.5
25.23,-4.931638216,-4.30E-14,103.1766657,14.5
25.24,-4.931638216,-4.30E-14,103.1273494,14.5
25.25,-4.931638216,-4.30E-14,103.078033,14.5
25.26,-4.931638216,-4.30E-14,103.0287166,14.5
25.27,-4.931638216,-4.30E-14,102.9794002,14.5
25.28,-4.931638216,-4.30E-14,102.9300838,14.5
25.29,-4.931638216,-4.30E-14,102.8807674,14.5
25.3,-4.931638216,-4.30E-14,102.8314511,14.5
25.31,-4.931638216,-4.30E-14,102.7821347,14.5
25.32,-4.931638216,-4.30E-14,102.7328183,14.5
25.33,-4.931638216,-4.30E-14,102.6835019,14.5
25.34,-4.931638216,-4.30E-14,102.6341855,14.5
25.35,-4.931638216,-4.30E-14,102.5848692,14.5
25.36,-4.931638216,-4.30E-14,102.5355528,14.5
25.37,-4.931638216,-4.30E-14,102.4862364,14.5
25.38,-4.931638216,-4.30E-14,102.43692,14.5
25.39,-4.931638216,-4.30E-14,102.3876036,14.5
25.4,-4.931638216,-4.30E-14,102.3382872,14.5
25.41,-4.931638216,-4.30E-14,102.2889709,14.5
25.42,-4.931638216,-4.30E-14,102.2396545,14.5
25.43,-4.931638216,-4.30E-14,102.1903381,14.5
25.44,-4.931638216,-4.30E-14,102.1410217,14.5
25.45,-4.931638216,-4.30E-14,102.0917053,14.5
25.46,-4.931638216,-4.30E-14,102.042389,14.5
25.47,-4.931638216,-4.30E-14,101.9930726,14.5
25.48,-4.931638216,-4.30E-14,101.9437562,14.5
25.49,-4.931638216,-4.30E-14,101.8944398,14.5
25.5,-4.931638216,-4.30E-14,101.8451234,14.5
25.51,-4.931638216,-4.30E-14,101.795807,14.5
25.52,-4.931638216,-4.30E-14,101.7464907,14.5
25.53,-4.931638216,-4.30E-14,101.6971743,14.5
25.54,-4.931638216,-4.30E-14,101.6478579,14.5
25.55,-4.931638216,-4.30E-14,101.5985415,14.5
25.56,-4.931638216,-4.30E-14,101.5492251,14.5
25.57,-4.931638216,-4.30E-14,101.4999087,14.5
25.58,-4.931638216,-4.30E-14,101.4505924,14.5
25.59,-4.931638216,-4.30E-14,101.401276,14.5
25.6,-4.931638216,-4.30E-14,101.3519596,14.5
25.61,-4.931638216,-4.30E-14,101.3026432,14.5
25.62,-4.931638216,-4.30E-14,101.2533268,14.5
25.63,-4.931638216,-4.30E-14,101.2040105,14.5
25.64,-4.931638216,-4.30E-14,101.1546941,14.5
25.65,-4.931638216,-4.30E-14,101.1053777,14.5
25.66,-4.931638216,-4.30E-14,101.0560613,14.5
25.67,-4.931638216,-4.30E-14,101.0067449,14.5
25.68,-4.931638216,-4.30E-14,100.9574285,14.5
25.69,-4.931638216,-4.30E-14,100.9081122,14.5
25.7,-4.931638216,-4.30E-14,100.8587958,14.5
25.71,-4.931638216,-4.30E-14,100.8094794,14.5
25.72,-4.931638216,-4.30E-14,100.760163,14.5
25.73,-4.931638216,-4.30E-14,100.7108466,14.5
25.74,-4.931638216,-4.30E-14,100.6615303,14.5
25.75,-4.931638216,-4.30E-14,100.6122139,14.5
25.76,-4.931638216,-4.30E-14,100.5628975,14.5
25.77,-4.931638216,-4.30E-14,100.5135811,14.5
25.78,-4.931638216,-4.30E-14,100.4642647,14.5
25.79,-4.931638216,-4.30E-14,100.4149483,14.5
25.8,-4.931638216,-4.30E-14,100.365632,14.5
25.81,-4.931638216,-4.30E-14,100.3163156,14.5
25.82,-4.931638216,-4.30E-14,100.2669992,14.5
25.83,-4.931638216,-4.30E-14,100.2176828,14.5
25.84,-4.931638216,-4.30E-14,100.1683664,14.5
25.85,-4.931638216,-4.30E-14,100.11905,14.5
25.86,-4.931638216,-4.30E-14,100.0697337,14.5
25.87,-4.931638216,-4.30E-14,100.0204173,14.5
25.88,-4.931638216,-4.30E-14,99.9711009,14.5
25.89,-4.931638216,-4.30E-14,99.92178452,14.5
25.9,-4.931638216,-4.30E-14,99.87246814,14.5
25.91,-4.931638216,-4.30E-14,99.82315176,14.5
25.92,-4.931638216,-4.30E-14,99.77383537,14.5
25.93,-4.931638216,-4.30E-14,99.72451899,14.5
25.94,-4.931638216,-4.30E-14,99.67520261,14.5
25.95,-4.931638216,-4.30E-14,99.62588623,14.5
25.96,-4.931638216,-4.30E-14,99.57656984,14.5
25.97,-4.931638216,-4.30E-14,99.52725346,14.5
25.98,-4.931638216,-4.30E-14,99.47793708,14.5
25.99,-4.931638216,-4.30E-14,99.4286207,14.5
26,-4.931638216,-4.30E-14,99.37930432,14.5
26.01,-4.931638216,-4.30E-14,99.32998793,14.5
26.02,-4.931638216,-4.30E-14,99.28067155,14.5
26.03,-4.931638216,-4.30E-14,99.23135517,14.5
26.04,-4.931638216,-4.30E-14,99.18203879,14.5
26.05,-4.931638216,-4.30E-14,99.13272241,14.5
26.06,-4.931638216,-4.30E-14,99.08340602,14.5
26.07,-4.931638216,-4.30E-14,99.03408964,14.5
26.08,-4.931638216,-4.30E-14,98.98477326,14.5
26.09,-4.931638216,-4.30E-14,98.93545688,14.5
26.1,-4.931638216,-4.30E-14,98.88614049,14.5
26.11,-4.931638216,-4.30E-14,98.83682411,14.5
26.12,-4.931638216,-4.30E-14,98.78750773,14.5
26.13,-4.931638216,-4.30E-14,98.73819135,14.5
26.14,-4.931638216,-4.30E-14,98.68887497,14.5
26.15,-4.931638216,-4.30E-14,98.63955858,14.5
26.16,-4.931638216,-4.30E-14,98.5902422,14.5
26.17,-4.931638216,-4.30E-14,98.54092582,14.5
26.18,-4.931638216,-4.30E-14,98.49160944,14.5
26.19,-4.931638216,-4.30E-14,98.44229305,14.5
26.2,-4.931638216,-4.30E-14,98.39297667,14.5
26.21,-4.931638216,-4.30E-14,98.34366029,14.5
26.22,-4.931638216,-4.30E-14,98.29434391,14.5
26.23,-4.931638216,-4.30E-14,98.24502753,14.5
26.24,-4.931638216,-4.30E-14,98.19571114,14.5
26.25,-4.931638216,-4.30E-14,98.14639476,14.5
26.26,-4.931638216,-4.30E-14,98.09707838,14.5
26.27,-4.931638216,-4.30E-14,98.047762,14.5
26.28,-4.931638216,-4.30E-14,97.99844562,14.5
26.29,-4.931638216,-4.30E-14,97.94912923,14.5
26.3,-4.931638216,-4.30E-14,97.89981285,14.5
26.31,-4.931638216,-4.30E-14,97.85049647,14.5
26.32,-4.931638216,-4.30E-14,97.80118009,14.5
26.33,-4.931638216,-4.30E-14,97.7518637,14.5
26.34,-4.931638216,-4.30E-14,97.70254732,14.5
26.35,-4.931638216,-4.30E-14,97.65323094,14.5
26.36,-4.931638216,-4.30E-14,97.60391456,14.5
26.37,-4.931638216,-4.30E-14,97.55459818,14.5
26.38,-4.931638216,-4.30E-14,97.50528179,14.5
26.39,-4.931638216,-4.30E-14,97.45596541,14.5
26.4,-4.931638216,-4.30E-14,97.40664903,14.5
26.41,-4.931638216,-4.30E-14,97.35733265,14.5
26.42,-4.931638216,-4.30E-14,97.30801627,14.5
26.43,-4.931638216,-4.30E-14,97.25869988,14.5
26.44,-4.931638216,-4.30E-14,97.2093835,14.5
26.45,-4.931638216,-4.30E-14,97.16006712,14.5
26.46,-4.931638216,-4.30E-14,97.11075074,14.5
26.47,-4.931638216,-4.30E-14,97.06143435,14.5
26.48,-4.931638216,-4.30E-14,97.01211797,14.5
26.49,-4.931638216,-4.30E-14,96.96280159,14.5
26.5,-4.931638216,-4.30E-14,96.91348521,14.5
26.51,-4.931638216,-4.30E-14,96.86416883,14.5
26.52,-4.931638216,-4.30E-14,96.81485244,14.5
26.53,-4.931638216,-4.30E-14,96.76553606,14.5
26.54,-4.931638216,-4.30E-14,96.71621968,14.5
26.55,-4.931638216,-4.30E-14,96.6669033,14.5
26.56,-4.931638216,-4.30E-14,96.61758692,14.5
26.57,-4.931638216,-4.30E-14,96.56827053,14.5
26.58,-4.931638216,-4.30E-14,96.51895415,14.5
26.59,-4.931638216,-4.30E-14,96.46963777,14.5
26.6,-4.931638216,-4.30E-14,96.42032139,14.5
26.61,-4.931638216,-4.30E-14,96.371005,14.5
26.62,-4.931638216,-4.30E-14,96.32168862,14.5
26.63,-4.931638216,-4.30E-14,96.27237224,14.5
26.64,-4.931638216,-4.30E-14,96.22305586,14.5
26.65,-4.931638216,-4.30E-14,96.17373948,14.5
26.66,-4.931638216,-4.30E-14,96.12442309,14.5
26.67,-4.931638216,-4.30E-14,96.07510671,14.5
26.68,-4.931638216,-4.30E-14,96.02579033,14.5
26.69,-4.931638216,-4.30E-14,95.97647395,14.5
26.7,-4.931638216,-4.30E-14,95.92715756,14.5
26.71,-4.931638216,-4.30E-14,95.87784118,14.5
26.72,-4.931638216,-4.30E-14,95.8285248,14.5
26.73,-4.931638216,-4.30E-14,95.77920842,14.5
26.74,-4.931638216,-4.30E-14,95.72989204,14.5
26.75,-4.931638216,-4.30E-14,95.68057565,14.5
26.76,-4.931638216,-4.30E-14,95.63125927,14.5
26.77,-4.931638216,-4.30E-14,95.58194289,14.5
26.78,-4.931638216,-4.30E-14,95.53262651,14.5
26.79,-4.931638216,-4.30E-14,95.48331013,14.5
26.8,-4.931638216,-4.30E-14,95.43399374,14.5
26.81,-4.931638216,-4.30E-14,95.38467736,14.5
26.82,-4.931638216,-4.30E-14,95.33536098,14.5
26.83,-4.931638216,-4.30E-14,95.2860446,14.5
26.84,-4.931638216,-4.30E-14,95.23672821,14.5
26.85,-4.931638216,-4.30E-14,95.18741183,14.5
26.86,-4.931638216,-4.30E-14,95.13809545,14.5
26.87,-4.931638216,-4.30E-14,95.08877907,14.5
26.88,-4.931638216,-4.30E-14,95.03946269,14.5
26.89,-4.931638216,-4.30E-14,94.9901463,14.5
26.9,-4.931638216,-4.30E-14,94.94082992,14.5
26.91,-4.931638216,-4.30E-14,94.89151354,14.5
26.92,-4.931638216,-4.30E-14,94.84219716,14.5
26.93,-4.931638216,-4.30E-14,94.79288078,14.5
26.94,-4.931638216,-4.30E-14,94.74356439,14.5
26.95,-4.931638216,-4.30E-14,94.69424801,14.5
26.96,-4.931638216,-4.30E-14,94.64493163,14.5
26.97,-4.931638216,-4.30E-14,94.59561525,14.5
26.98,-4.931638216,-4.30E-14,94.54629886,14.5
26.99,-4.931638216,-4.30E-14,94.49698248,14.5
27,-4.931638216,-4.30E-14,94.4476661,14.5
27.01,-4.931638216,-4.30E-14,94.39834972,14.5
27.02,-4.931638216,-4.30E-14,94.34903334,14.5
27.03,-4.931638216,-4.30E-14,94.29971695,14.5
27.04,-4.931638216,-4.30E-14,94.25040057,14.5
27.05,-4.931638216,-4.30E-14,94.20108419,14.5
27.06,-4.931638216,-4.30E-14,94.15176781,14.5
27.07,-4.931638216,-4.30E-14,94.10245142,14.5
27.08,-4.931638216,-4.30E-14,94.05313504,14.5
27.09,-4.931638216,-4.30E-14,94.00381866,14.5
27.1,-4.931638216,-4.30E-14,93.95450228,14.5
27.11,-4.931638216,-4.30E-14,93.9051859,14.5
27.12,-4.931638216,-4.30E-14,93.85586951,14.5
27.13,-4.931638216,-4.30E-14,93.80655313,14.5
27.14,-4.931638216,-4.30E-14,93.75723675,14.5
27.15,-4.931638216,-4.30E-14,93.70792037,14.5
27.16,-4.931638216,-4.30E-14,93.65860399,14.5
27.17,-4.931638216,-4.30E-14,93.6092876,14.5
27.18,-4.931638216,-4.30E-14,93.55997122,14.5
27.19,-4.931638216,-4.30E-14,93.51065484,14.5
27.2,-4.931638216,-4.30E-14,93.46133846,14.5
27.21,-4.931638216,-4.30E-14,93.41202207,14.5
27.22,-4.931638216,-4.30E-14,93.36270569,14.5
27.23,-4.931638216,-4.30E-14,93.31338931,14.5
27.24,-4.931638216,-4.30E-14,93.26407293,14.5
27.25,-4.931638216,-4.30E-14,93.21475655,14.5
27.26,-4.931638216,-4.30E-14,93.16544016,14.5
27.27,-4.931638216,-4.30E-14,93.11612378,14.5
27.28,-4.931638216,-4.30E-14,93.0668074,14.5
27.29,-4.931638216,-4.30E-14,93.01749102,14.5
27.3,-4.931638216,-4.30E-14,92.96817464,14.5
27.31,-4.931638216,-4.30E-14,92.91885825,14.5
27.32,-4.931638216,-4.30E-14,92.86954187,14.5
27.33,-4.931638216,-4.30E-14,92.82022549,14.5
27.34,-4.931638216,-4.30E-14,92.77090911,14.5
27.35,-4.931638216,-4.30E-14,92.72159272,14.5
27.36,-4.931638216,-4.30E-14,92.67227634,14.5
27.37,-4.931638216,-4.30E-14,92.62295996,14.5
27.38,-4.931638216,-4.30E-14,92.57364358,14.5
27.39,-4.931638216,-4.30E-14,92.5243272,14.5
27.4,-4.931638216,-4.30E-14,92.47501081,14.5
27.41,-4.931638216,-4.30E-14,92.42569443,14.5
27.42,-4.931638216,-4.30E-14,92.37637805,14.5
27.43,-4.931638216,-4.30E-14,92.32706167,14.5
27.44,-4.931638216,-4.30E-14,92.27774528,14.5
27.45,-4.931638216,-4.30E-14,92.2284289,14.5
27.46,-4.931638216,-4.30E-14,92.17911252,14.5
27.47,-4.931638216,-4.30E-14,92.12979614,14.5
27.48,-4.931638216,-4.30E-14,92.08047976,14.5
27.49,-4.931638216,-4.30E-14,92.03116337,14.5
27.5,-4.931638216,-4.30E-14,91.98184699,14.5
27.51,-4.931638216,-4.30E-14,91.93253061,14.5
27.52,-4.931638216,-4.30E-14,91.88321423,14.5
27.53,-4.931638216,-4.30E-14,91.83389785,14.5
27.54,-4.931638216,-4.30E-14,91.78458146,14.5
27.55,-4.931638216,-4.30E-14,91.73526508,14.5
27.56,-4.931638216,-4.30E-14,91.6859487,14.5
27.57,-4.931638216,-4.30E-14,91.63663232,14.5
27.58,-4.931638216,-4.30E-14,91.58731593,14.5
27.59,-4.931638216,-4.30E-14,91.53799955,14.5
27.6,-4.931638216,-4.30E-14,91.48868317,14.5
27.61,-4.931638216,-4.30E-14,91.43936679,14.5
27.62,-4.931638216,-4.30E-14,91.39005041,14.5
27.63,-4.931638216,-4.30E-14,91.34073402,14.5
27.64,-4.931638216,-4.30E-14,91.29141764,14.5
27.65,-4.931638216,-4.30E-14,91.24210126,14.5
27.66,-4.931638216,-4.30E-14,91.19278488,14.5
27.67,-4.931638216,-4.30E-14,91.1434685,14.5
27.68,-4.931638216,-4.30E-14,91.09415211,14.5
27.69,-4.931638216,-4.30E-14,91.04483573,14.5
27.7,-4.931638216,-4.30E-14,90.99551935,14.5
27.71,-4.931638216,-4.30E-14,90.94620297,14.5
27.72,-4.931638216,-4.30E-14,90.89688658,14.5
27.73,-4.931638216,-4.30E-14,90.8475702,14.5
27.74,-4.931638216,-4.30E-14,90.79825382,14.5
27.75,-4.931638216,-4.30E-14,90.74893744,14.5
27.76,-4.931638216,-4.30E-14,90.69962106,14.5
27.77,-4.931638216,-4.30E-14,90.65030467,14.5
27.78,-4.931638216,-4.30E-14,90.60098829,14.5
27.79,-4.931638216,-4.30E-14,90.55167191,14.5
27.8,-4.931638216,-4.30E-14,90.50235553,14.5
27.81,-4.931638216,-4.30E-14,90.45303914,14.5
27.82,-4.931638216,-4.30E-14,90.40372276,14.5
27.83,-4.931638216,-4.30E-14,90.35440638,14.5
27.84,-4.931638216,-4.30E-14,90.30509,14.5
27.85,-4.931638216,-4.30E-14,90.25577362,14.5
27.86,-4.931638216,-4.30E-14,90.20645723,14.5
27.87,-4.931638216,-4.30E-14,90.15714085,14.5
27.88,-4.931638216,-4.30E-14,90.10782447,14.5
27.89,-4.931638216,-4.30E-14,90.05850809,14.5
27.9,-4.931638216,-4.30E-14,90.00919171,14.5
27.91,-4.931638216,-4.30E-14,89.95987532,14.5
27.92,-4.931638216,-4.30E-14,89.91055894,14.5
27.93,-4.931638216,-4.30E-14,89.86124256,14.5
27.94,-4.931638216,-4.30E-14,89.81192618,14.5
27.95,-4.931638216,-4.30E-14,89.76260979,14.5
27.96,-4.931638216,-4.30E-14,89.71329341,14.5
27.97,-4.931638216,-4.30E-14,89.66397703,14.5
27.98,-4.931638216,-4.30E-14,89.61466065,14.5
27.99,-4.931638216,-4.30E-14,89.56534427,14.5
28,-4.931638216,-4.30E-14,89.51602788,14.5
28.01,-4.931638216,-4.30E-14,89.4667115,14.5
28.02,-4.931638216,-4.30E-14,89.41739512,14.5
28.03,-4.931638216,-4.30E-14,89.36807874,14.5
28.04,-4.931638216,-4.30E-14,89.31876236,14.5
28.05,-4.931638216,-4.30E-14,89.26944597,14.5
28.06,-4.931638216,-4.30E-14,89.22012959,14.5
28.07,-4.931638216,-4.30E-14,89.17081321,14.5
28.08,-4.931638216,-4.30E-14,89.12149683,14.5
28.09,-4.931638216,-4.30E-14,89.07218044,14.5
28.1,-4.931638216,-4.30E-14,89.02286406,14.5
28.11,-4.931638216,-4.30E-14,88.97354768,14.5
28.12,-4.931638216,-4.30E-14,88.9242313,14.5
28.13,-4.931638216,-4.30E-14,88.87491492,14.5
28.14,-4.931638216,-4.30E-14,88.82559853,14.5
28.15,-4.931638216,-4.30E-14,88.77628215,14.5
28.16,-4.931638216,-4.30E-14,88.72696577,14.5
28.17,-4.931638216,-4.30E-14,88.67764939,14.5
28.18,-4.931638216,-4.30E-14,88.628333,14.5
28.19,-4.931638216,-4.30E-14,88.57901662,14.5
28.2,-4.931638216,-4.30E-14,88.52970024,14.5
28.21,-4.931638216,-4.30E-14,88.48038386,14.5
28.22,-4.931638216,-4.30E-14,88.43106748,14.5
28.23,-4.931638216,-4.30E-14,88.38175109,14.5
28.24,-4.931638216,-4.30E-14,88.33243471,14.5
28.25,-4.931638216,-4.30E-14,88.28311833,14.5
28.26,-4.931638216,-4.30E-14,88.23380195,14.5
28.27,-4.931638216,-4.30E-14,88.18448557,14.5
28.28,-4.931638216,-4.30E-14,88.13516918,14.5
28.29,-4.931638216,-4.30E-14,88.0858528,14.5
28.3,-4.931638216,-4.30E-14,88.03653642,14.5
28.31,-4.931638216,-4.30E-14,87.98722004,14.5
28.32,-4.931638216,-4.30E-14,87.93790365,14.5
28.33,-4.931638216,-4.30E-14,87.88858727,14.5
28.34,-4.931638216,-4.30E-14,87.83927089,14.5
28.35,-4.931638216,-4.30E-14,87.78995451,14.5
28.36,-4.931638216,-4.30E-14,87.74063813,14.5
28.37,-4.931638216,-4.30E-14,87.69132174,14.5
28.38,-4.931638216,-4.30E-14,87.64200536,14.5
28.39,-4.931638216,-4.30E-14,87.59268898,14.5
28.4,-4.931638216,-4.30E-14,87.5433726,14.5
28.41,-4.931638216,-4.30E-14,87.49405622,14.5
28.42,-4.931638216,-4.30E-14,87.44473983,14.5
28.43,-4.931638216,-4.30E-14,87.39542345,14.5
28.44,-4.931638216,-4.30E-14,87.34610707,14.5
28.45,-4.931638216,-4.30E-14,87.29679069,14.5
28.46,-4.931638216,-4.30E-14,87.2474743,14.5
28.47,-4.931638216,-4.30E-14,87.19815792,14.5
28.48,-4.931638216,-4.30E-14,87.14884154,14.5
28.49,-4.931638216,-4.30E-14,87.09952516,14.5
28.5,-4.931638216,-4.30E-14,87.05020878,14.5
28.51,-4.931638216,-4.30E-14,87.00089239,14.5
28.52,-4.931638216,-4.30E-14,86.95157601,14.5
28.53,-4.931638216,-4.30E-14,86.90225963,14.5
28.54,-4.931638216,-4.30E-14,86.85294325,14.5
28.55,-4.931638216,-4.30E-14,86.80362687,14.5
28.56,-4.931638216,-4.30E-14,86.75431048,14.5
28.57,-4.931638216,-4.30E-14,86.7049941,14.5
28.58,-4.931638216,-4.30E-14,86.65567772,14.5
28.59,-4.931638216,-4.30E-14,86.60636134,14.5
28.6,-4.931638216,-4.30E-14,86.55704495,14.5
28.61,-4.931638216,-4.30E-14,86.50772857,14.5
28.62,-4.931638216,-4.30E-14,86.45841219,14.5
28.63,-4.931638216,-4.30E-14,86.40909581,14.5
28.64,-4.931638216,-4.30E-14,86.35977943,14.5
28.65,-4.931638216,-4.30E-14,86.31046304,14.5
28.66,-4.931638216,-4.30E-14,86.26114666,14.5
28.67,-4.931638216,-4.30E-14,86.21183028,14.5
28.68,-4.931638216,-4.30E-14,86.1625139,14.5
28.69,-4.931638216,-4.30E-14,86.11319751,14.5
28.7,-4.931638216,-4.30E-14,86.06388113,14.5
28.71,-4.931638216,-4.30E-14,86.01456475,14.5
28.72,-4.931638216,-4.30E-14,85.96524837,14.5
28.73,-4.931638216,-4.30E-14,85.91593199,14.5
28.74,-4.931638216,-4.30E-14,85.8666156,14.5
28.75,-4.931638216,-4.30E-14,85.81729922,14.5
28.76,-4.931638216,-4.30E-14,85.76798284,14.5
28.77,-4.931638216,-4.30E-14,85.71866646,14.5
